id,fetch_date,data_date,query,page,device,country,clicks,impressions,ctr,position,dimension_type,created_at
155024,2026-07-27,2025-12-29,,,DESKTOP,,47,3169,0.014831177027453455,27.147365099400442,by_device,2026-07-27 13:03:17
155025,2026-07-27,2025-12-29,,,MOBILE,,10,503,0.019880715705765408,13.815109343936381,by_device,2026-07-27 13:03:17
155026,2026-07-27,2025-12-29,,,TABLET,,0,18,0.0,10.777777777777779,by_device,2026-07-27 13:03:17
147845,2026-07-27,2025-11-29,,,DESKTOP,,88,5982,0.014710799063858242,19.9172517552658,by_device,2026-07-27 13:03:01
147846,2026-07-27,2025-11-29,,,MOBILE,,26,1352,0.019230769230769232,20.119822485207102,by_device,2026-07-27 13:03:01
147847,2026-07-27,2025-11-29,,,TABLET,,0,22,0.0,6.409090909090909,by_device,2026-07-27 13:03:01
137205,2026-07-27,2025-10-30,,,DESKTOP,,147,9903,0.014843986670705847,14.645864889427447,by_device,2026-07-27 13:02:46
137206,2026-07-27,2025-10-30,,,MOBILE,,40,1826,0.02190580503833516,7.7042716319824756,by_device,2026-07-27 13:02:46
137207,2026-07-27,2025-10-30,,,TABLET,,1,63,0.015873015873015872,6.285714285714286,by_device,2026-07-27 13:02:46
129429,2026-07-27,2025-09-30,,,DESKTOP,,133,6941,0.019161504106036596,13.524996398213514,by_device,2026-07-27 13:02:31
129430,2026-07-27,2025-09-30,,,MOBILE,,46,1297,0.03546646106399383,10.008481110254433,by_device,2026-07-27 13:02:31
129431,2026-07-27,2025-09-30,,,TABLET,,0,41,0.0,6.926829268292683,by_device,2026-07-27 13:02:31
118767,2026-07-27,2025-08-31,,,DESKTOP,,163,7274,0.022408578498762717,25.789799285125103,by_device,2026-07-27 13:02:16
118768,2026-07-27,2025-08-31,,,MOBILE,,39,1557,0.025048169556840076,28.85228002569043,by_device,2026-07-27 13:02:16
118769,2026-07-27,2025-08-31,,,TABLET,,0,18,0.0,10.833333333333334,by_device,2026-07-27 13:02:16
102840,2026-07-27,2025-08-01,,,DESKTOP,,144,9517,0.015130818535252706,35.48334559209835,by_device,2026-07-27 13:02:02
102841,2026-07-27,2025-08-01,,,MOBILE,,52,2246,0.02315227070347284,41.17898486197685,by_device,2026-07-27 13:02:02
102842,2026-07-27,2025-08-01,,,TABLET,,0,25,0.0,9.04,by_device,2026-07-27 13:02:02
83830,2026-07-27,2025-07-02,,,DESKTOP,,208,16298,0.012762302122959873,31.0,by_device,2026-07-27 13:01:44
83831,2026-07-27,2025-07-02,,,MOBILE,,20,2038,0.009813542688910697,46.90824337585868,by_device,2026-07-27 13:01:44
83832,2026-07-27,2025-07-02,,,TABLET,,0,20,0.0,7.35,by_device,2026-07-27 13:01:44
57348,2026-07-27,2025-06-02,,,DESKTOP,,266,21246,0.012520003765414666,25.511390379365526,by_device,2026-07-27 13:01:28
57349,2026-07-27,2025-06-02,,,MOBILE,,46,2756,0.016690856313497822,34.72314949201742,by_device,2026-07-27 13:01:28
57350,2026-07-27,2025-06-02,,,TABLET,,1,39,0.02564102564102564,9.051282051282051,by_device,2026-07-27 13:01:28
27614,2026-07-27,2025-05-03,,,DESKTOP,,307,21988,0.013962161178824813,24.319310533018008,by_device,2026-07-27 13:01:12
27615,2026-07-27,2025-05-03,,,MOBILE,,68,3394,0.020035356511490868,35.28226281673542,by_device,2026-07-27 13:01:12
27616,2026-07-27,2025-05-03,,,TABLET,,1,28,0.03571428571428571,11.607142857142858,by_device,2026-07-27 13:01:12
1653,2026-07-27,2025-04-03,,,DESKTOP,,342,23028,0.01485148514851485,21.6846447802675,by_device,2026-07-27 13:00:57
1654,2026-07-27,2025-04-03,,,MOBILE,,55,2701,0.020362828582006665,29.85264716771566,by_device,2026-07-27 13:00:57
1655,2026-07-27,2025-04-03,,,TABLET,,3,33,0.09090909090909091,11.424242424242424,by_device,2026-07-27 13:00:57
